Total_epoch:1000
link:603 Epoch:0928cost =0.035393592; MAPE0.678847268
link:603 Epoch:0929cost =0.036090944; MAPE0.627271303
link:603 Epoch:0930cost =0.036377512; MAPE0.253432131
link:603 Epoch:0931cost =0.036466792; MAPE0.614595211
link:603 Epoch:0932cost =0.035353728; MAPE0.533055206
link:603 Epoch:0933cost =0.036329191; MAPE0.351843465
link:603 Epoch:0934cost =0.035738837; MAPE0.317890856
link:603 Epoch:0935cost =0.035729308; MAPE0.394783400
link:603 Epoch:0936cost =0.035025466; MAPE0.258304523
link:603 Epoch:0937cost =0.035219103; MAPE0.665740837
link:603 Epoch:0938cost =0.036180325; MAPE0.666297111
link:603 Epoch:0939cost =0.036423258; MAPE0.259696383
link:603 Epoch:0940cost =0.036151592; MAPE0.711033224
link:603 Epoch:0941cost =0.035953525; MAPE0.674898172
link:603 Epoch:0942cost =0.035914209; MAPE0.290453430
link:603 Epoch:0943cost =0.035192791; MAPE0.662473433
link:603 Epoch:0944cost =0.035505958; MAPE0.588435013
link:603 Epoch:0945cost =0.036986604; MAPE0.270731393
link:603 Epoch:0946cost =0.035700530; MAPE0.520047207
link:603 Epoch:0947cost =0.036099408; MAPE0.378792774
link:603 Epoch:0948cost =0.037801176; MAPE0.607904986
link:603 Epoch:0949cost =0.036184654; MAPE0.525567109
link:603 Epoch:0950cost =0.035893477; MAPE0.367029626
link:603 Epoch:0951cost =0.035564143; MAPE0.293275051
link:603 Epoch:0952cost =0.035177037; MAPE0.469297883
link:603 Epoch:0953cost =0.035849158; MAPE0.320065119
link:603 Epoch:0954cost =0.035376135; MAPE0.760857802
link:603 Epoch:0955cost =0.036154225; MAPE0.718914824
link:603 Epoch:0956cost =0.036199685; MAPE0.394443575
link:603 Epoch:0957cost =0.035409536; MAPE0.554540205
link:603 Epoch:0958cost =0.035719540; MAPE0.427714994
link:603 Epoch:0959cost =0.036992129; MAPE0.515102941
link:603 Epoch:0960cost =0.036429800; MAPE0.363551956
link:603 Epoch:0961cost =0.036027011; MAPE0.614990618
link:603 Epoch:0962cost =0.035773158; MAPE0.530050492
link:603 Epoch:0963cost =0.035883062; MAPE0.353258080
link:603 Epoch:0964cost =0.035600305; MAPE0.315357828
link:603 Epoch:0965cost =0.036194537; MAPE0.401467877
link:603 Epoch:0966cost =0.036003556; MAPE0.255173141
link:603 Epoch:0967cost =0.035196438; MAPE0.687372811
link:603 Epoch:0968cost =0.035774715; MAPE0.681768105
link:603 Epoch:0969cost =0.037253987; MAPE0.282505364
link:603 Epoch:0970cost =0.036378894; MAPE0.713271768
link:603 Epoch:0971cost =0.035852436; MAPE0.664332881
link:603 Epoch:0972cost =0.036238994; MAPE0.281280367
link:603 Epoch:0973cost =0.036026921; MAPE0.647457804
link:603 Epoch:0974cost =0.036427025; MAPE0.562087682
link:603 Epoch:0975cost =0.036089167; MAPE0.295482921
link:603 Epoch:0976cost =0.035432637; MAPE0.443553022
link:603 Epoch:0977cost =0.036729805; MAPE0.265615871
link:603 Epoch:0978cost =0.035190616; MAPE0.694100898
link:603 Epoch:0979cost =0.035453130; MAPE0.644482353
link:603 Epoch:0980cost =0.036735218; MAPE0.259643297
link:603 Epoch:0981cost =0.035442773; MAPE0.640894921
link:603 Epoch:0982cost =0.036152437; MAPE0.560806074
link:603 Epoch:0983cost =0.035962399; MAPE0.302120591
link:603 Epoch:0984cost =0.035998378; MAPE0.428596455
link:603 Epoch:0985cost =0.035801392; MAPE0.257177757
link:603 Epoch:0986cost =0.034997605; MAPE0.690597232
link:603 Epoch:0987cost =0.035380468; MAPE0.650709164
link:603 Epoch:0988cost =0.036324702; MAPE0.261296160
link:603 Epoch:0989cost =0.036011070; MAPE0.656083971
link:603 Epoch:0990cost =0.036595657; MAPE0.586728599
link:603 Epoch:0991cost =0.037078638; MAPE0.275252523
link:603 Epoch:0992cost =0.035446584; MAPE0.508275248
link:603 Epoch:0993cost =0.036105733; MAPE0.363260863
link:603 Epoch:0994cost =0.036263406; MAPE0.640563678
link:603 Epoch:0995cost =0.035373669; MAPE0.575704882
link:603 Epoch:0996cost =0.036020294; MAPE0.293252626
link:603 Epoch:0997cost =0.035867430; MAPE0.457776292
link:603 Epoch:0998cost =0.035734810; MAPE0.287167337
link:603 Epoch:0999cost =0.035380222; MAPE0.727589813
link:603 Epoch:1000cost =0.036156010; MAPE0.681854593
预测数据均方根误差：114.764302
预测数据平均绝对百分比误差：85.04%
